#Pos (steps),	Merit (a. u.)
-3962.0000	47.3482
-3862.0000	35.0401
-3872.0000	35.5042
-3882.0000	35.4102
-3892.0000	35.8540
-3902.0000	35.4104
-3912.0000	35.2511
-3922.0000	35.7236
-3932.0000	35.6912
-3942.0000	36.2869
-3952.0000	36.3990
-3962.0000	36.0156
-3972.0000	37.2658
-3982.0000	37.4847
-3992.0000	40.2807
-4002.0000	43.4987
-4012.0000	48.1658
