#Pos (steps),	Merit (a. u.)
-916.0000	5.9752
-926.0000	6.2105
-936.0000	6.6192
-946.0000	7.6648
-948.0000	9.4744
-950.0000	11.4334
-952.0000	14.1792
-954.0000	18.0177
-956.0000	22.3580
-958.0000	27.5485
-960.0000	31.9673
-962.0000	34.9292
-964.0000	36.3450
-966.0000	35.9145
-968.0000	33.8903
-970.0000	30.1870
-972.0000	25.9514
-974.0000	21.6538
-1004.0000	16.5333
-1104.0000	5.8968
-1114.0000	5.0905
