#Pos (steps),	Merit (a. u.)
-830.0000	33.5005
-831.0000	35.9381
-832.0000	35.5823
-833.0000	35.6175
-834.0000	36.8119
-835.0000	36.7932
-836.0000	37.3870
-837.0000	36.7968
-838.0000	35.3809
-839.0000	35.2804
-840.0000	32.8882
-841.0000	33.1960
-941.0000	16.3465
-951.0000	5.1666
-961.0000	5.2141
-971.0000	5.0290
-981.0000	5.1523
-986.0000	5.2677
