#Pos (steps),	Merit (a. u.)
-3640.0000	15.8022
-3670.0000	16.7235
-3700.0000	16.7125
-3730.0000	15.6689
-3760.0000	15.0939
-3790.0000	16.1808
-3820.0000	19.4452
-3830.0000	24.6491
-3840.0000	27.4274
-3850.0000	31.0922
-3860.0000	34.0259
-3870.0000	36.2299
-3880.0000	36.5559
-3890.0000	35.2722
-3940.0000	34.1023
-3990.0000	23.7390
-4040.0000	18.6357
-4090.0000	17.0412
-4140.0000	16.1834
-4190.0000	15.3903
-4240.0000	15.4010
-4290.0000	15.1981
-4340.0000	14.6068
-4390.0000	13.8161
